ayaSaH	a-yaSaH	{"input": "ayaSaH", "status": "success", "segmentation": ["ayaSaH"], "morph": [{"word": "ayaSaH", "stem": "ayaSas", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "ayaSaH", "stem": "ayaSas", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}], "source": "SH"}	not found	not found
pqWagviXAH	pqWak-viXAH	{"input": "pqWagviXAH", "status": "success", "segmentation": ["pqWagviXAH", "pqWak-viXAH"], "morph": [{"word": "pqWak-", "stem": "pqWak", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pqWagviXAH", "stem": "pqWagviXa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom.", "f. pl. acc.", "f. pl. nom."]}, {"word": "pqWagviXAH", "stem": "pqWagviXa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}, {"word": "viXAH", "stem": "viXA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom.", "m. pl. nom."]}, {"word": "viXAH", "stem": "viXA#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc.", "m. pl. voc."]}], "source": "SH"}	found	not found
asmacciwwA	asmaw-ciwwA	{"input": "asmacciwwA", "status": "success", "segmentation": ["asmaw-ciwwA"], "morph": [{"word": "asmaw-", "stem": "asmax", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ciwwA", "stem": "ciwwa", "root": "ciw#1", "phase": "Kric", "derivational_morph": "pp.", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	not found
prIwipUrvakam	prIwi-pUrvakam	{"input": "prIwipUrvakam", "status": "success", "segmentation": ["prIwi-pUrvakam"], "morph": [{"word": "prIwi-", "stem": "prIwi", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pUrvakam", "stem": "pUrvaka", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	found	not found
viSvawo muKam	viSvawaH-muKam	{"input": "viSvawo muKam", "status": "success", "segmentation": ["viSvawaH muKam"], "morph": [{"word": "viSvawaH", "stem": "viSvawas", "root": "", "phase": "Inde", "derivational_morph": "", "inflectional_morphs": ["ind."]}, {"word": "muKam", "stem": "muKa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
avyayam	a-vyayam	{"input": "avyayam", "status": "success", "segmentation": ["avyayam"], "morph": [{"word": "avyayam", "stem": "", "root": "vyaya", "phase": "Root", "derivational_morph": "", "inflectional_morphs": ["impft. [vn.] ac. sg. 1"]}, {"word": "avyayam", "stem": "", "root": "vyA", "phase": "Root", "derivational_morph": "", "inflectional_morphs": ["impft. [1] ac. sg. 1"]}, {"word": "avyayam", "stem": "avyaya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
avyayam	a-vyayam	{"input": "avyayam", "status": "success", "segmentation": ["avyayam"], "morph": [{"word": "avyayam", "stem": "", "root": "vyaya", "phase": "Root", "derivational_morph": "", "inflectional_morphs": ["impft. [vn.] ac. sg. 1"]}, {"word": "avyayam", "stem": "", "root": "vyA", "phase": "Root", "derivational_morph": "", "inflectional_morphs": ["impft. [1] ac. sg. 1"]}, {"word": "avyayam", "stem": "avyaya#2", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc.", "n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
nAnAviXAni	nAnA-viXAni	{"input": "nAnAviXAni", "status": "success", "segmentation": ["nAnAviXAni", "nAnA-viXAni", "nAnA-avi-XAni"], "morph": [{"word": "nAnA-", "stem": "nAnA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nAnAviXAni", "stem": "nAnAviXa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. pl. acc.", "n. pl. nom."]}, {"word": "nAnAviXAni", "stem": "nAnAviXa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. pl. voc."]}, {"word": "avi-", "stem": "avi", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "avi-", "stem": "avI", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "viXAni", "stem": "viXA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. pl. acc.", "n. pl. nom."]}, {"word": "viXAni", "stem": "viXA#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. pl. voc."]}, {"word": "XAni", "stem": "XAna", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. sg. voc."]}], "source": "SH"}	found	not found
mahaxAwmanaH	mahaw-AwmanaH	{"input": "mahaxAwmanaH", "status": "success", "segmentation": ["mahaw-AwmanaH"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AwmanaH", "stem": "Awman", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["n. sg. g.", "n. sg. abl."]}, {"word": "AwmanaH", "stem": "Awman", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["* sg. g.", "* sg. abl.", "m. pl. acc.", "m. sg. g.", "m. sg. abl."]}], "source": "SH"}	found	found
hqRtaromA	hqRta-romA	{"input": "hqRtaromA", "status": "success", "segmentation": ["hqRta-romA"], "morph": [{"word": "hqRta-", "stem": "hqRta", "root": "hqR", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "romA", "stem": "roman", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}, {"word": "romA", "stem": "roma#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	found
kqwAFjaliH	kqwa-aFjaliH	{"input": "kqwAFjaliH", "status": "success", "segmentation": ["kqwa-aFjaliH"], "morph": [{"word": "kqwa-", "stem": "kqwa", "root": "kq#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "aFjaliH", "stem": "aFjali", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "aFjaliH", "stem": "aFjali", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	found
viSveSvara	viSva-iSvara	{"input": "viSveSvara", "status": "success", "segmentation": ["viSva-ISvara", "viSvA-ISvara"], "morph": [{"word": "viSva-", "stem": "viSva", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "viSvA-", "stem": "viSvA", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "ISvara", "stem": "ISvara", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "n. sg. voc."]}], "source": "SH"}	not found	not found
viSvarUpa	viSva-rUpa	{"input": "viSvarUpa", "status": "success", "segmentation": ["viSva-rUpa"], "morph": [{"word": "viSva-", "stem": "viSva", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "rUpa", "stem": "rUpa", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "rUpa", "stem": "rUpa", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc."]}], "source": "SH"}	found	not found
mahaxAwman	mahaw-Awman	{"input": "mahaxAwman", "status": "success", "segmentation": ["mahaw-Awman"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Awman", "stem": "Awman", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["* sg. voc.", "m. sg. voc."]}, {"word": "Awman", "stem": "Awman", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}], "source": "SH"}	found	not found
prakqRtAFjalayaH	prakqRta-aFjalayaH	{"input": "prakqRtAFjalayaH", "status": "success", "segmentation": ["prakqRta-aFjalayaH"], "morph": [{"word": "prakqRta-", "stem": "pra-kqRta", "root": "pra-kqR", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "aFjalayaH", "stem": "aFjali", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. pl. nom."]}, {"word": "aFjalayaH", "stem": "aFjali", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "aFjalayaH", "stem": "aFjali", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}, {"word": "aFjalayaH", "stem": "aFjali", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}], "source": "SH"}	found	found
mahaxbAhaH	mahaw-bAhaH	{"input": "mahaxbAhaH", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
bahUxaraM	bahu-uxaraM	{"input": "bahUxaram", "status": "success", "segmentation": ["bahu-uxaram"], "morph": [{"word": "bahu-", "stem": "bahu", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "uxaram", "stem": "uxara", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}, {"word": "uxaram", "stem": "uxara", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}], "source": "SH"}	not found	not found
vyAxAnanaM	vyAw-AnanaM	{"input": "vyAxAnanam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
jagaxnivAsa	jagaw-nivAsa	{"input": "jagaxnivAsa", "status": "success", "segmentation": ["jagaw-nivAsa"], "morph": [{"word": "jagaw-", "stem": "jagaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "n. sg. voc."]}], "source": "SH"}	found	not found
uwwamAfgEH	uwwama-afgEH	{"input": "uwwamAfgEH", "status": "success", "segmentation": ["uwwama-afgEH"], "morph": [{"word": "uwwama-", "stem": "uwwama", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "afgEH", "stem": "afga#1", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["n. pl. i.", "m. pl. i."]}], "source": "SH"}	found	not found
samqxXavegAH	samqxXa-vegAH	{"input": "samqxXavegAH", "status": "success", "segmentation": ["samqxXa-vegAH"], "morph": [{"word": "samqxXa-", "stem": "sam-qxXa", "root": "sam-qX", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}], "source": "SH"}	found	found
samqxXavegAH	samqxXa-vegAH	{"input": "samqxXavegAH", "status": "success", "segmentation": ["samqxXa-vegAH"], "morph": [{"word": "samqxXa-", "stem": "sam-qxXa", "root": "sam-qX", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}, {"word": "vegAH", "stem": "vega", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}], "source": "SH"}	found	found
kqwAFjaliH	kqwa-aFjaliH	{"input": "kqwAFjaliH", "status": "success", "segmentation": ["kqwa-aFjaliH"], "morph": [{"word": "kqwa-", "stem": "kqwa", "root": "kq#1", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "aFjaliH", "stem": "aFjali", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "aFjaliH", "stem": "aFjali", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	found
mahaxAwman	mahaw-Awman	{"input": "mahaxAwman", "status": "success", "segmentation": ["mahaw-Awman"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "Awman", "stem": "Awman", "root": "", "phase": "Vocv", "derivational_morph": "", "inflectional_morphs": ["* sg. voc.", "m. sg. voc."]}, {"word": "Awman", "stem": "Awman", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}], "source": "SH"}	found	not found
annanwa	an-anwa	{"input": "annanwa", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
jagaxnivAsa	jagaw-nivAsa	{"input": "jagaxnivAsa", "status": "success", "segmentation": ["jagaw-nivAsa"], "morph": [{"word": "jagaw-", "stem": "jagaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "n. sg. voc."]}], "source": "SH"}	found	not found
jagaxnivAsa	jagaw-nivAsa	{"input": "jagaxnivAsa", "status": "success", "segmentation": ["jagaw-nivAsa"], "morph": [{"word": "jagaw-", "stem": "jagaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#1", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc."]}, {"word": "nivAsa", "stem": "nivAsa#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. sg. voc.", "n. sg. voc."]}], "source": "SH"}	found	not found
cakrahaswam	cakra-haswam	{"input": "cakrahaswam", "status": "success", "segmentation": ["cakra-haswam"], "morph": [{"word": "cakra-", "stem": "cakra", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "haswam", "stem": "haswa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom."]}, {"word": "haswam", "stem": "haswa", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. acc."]}], "source": "SH"}	found	found
annanwam	an-anwam	{"input": "annanwam", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
evaMrUpaH	evaM-rUpaH	{"input": "evaMrUpaH", "status": "success", "segmentation": ["evam-rUpaH"], "morph": [{"word": "evam-", "stem": "evam", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "rUpaH", "stem": "rUpa", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	not found	found
vyapewaBIH	vyapewa-BIH	{"input": "vyapewaBIH", "status": "success", "segmentation": ["vyapewa-BIH"], "morph": [{"word": "vyapewa-", "stem": "vi-apa-iwa", "root": "vi-apa-i", "phase": "Iikv", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "BIH", "stem": "BI#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "BIH", "stem": "BI#2", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. sg. voc."]}], "source": "SH"}	found	not found
prIwamanAH	prIwa-manAH	{"input": "prIwamanAH", "status": "success", "segmentation": ["prIwa-manAH"], "morph": [{"word": "prIwa-", "stem": "prIwa", "root": "prI", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "manAH", "stem": "manA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "manAH", "stem": "manA", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. acc.", "f. pl. nom."]}, {"word": "manAH", "stem": "manas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}, {"word": "manAH", "stem": "manA", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}, {"word": "manAH", "stem": "manA", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}	found	found
sOmyavapuH	sOmya-vapuH	{"input": "sOmyavapuH", "status": "success", "segmentation": ["sOmya-vapuH"], "morph": [{"word": "sOmya-", "stem": "sOmya", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "vapuH", "stem": "vapus", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. sg. acc.", "n. sg. nom.", "m. sg. nom."]}, {"word": "vapuH", "stem": "vapus", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["n. sg. voc.", "m. sg. voc."]}], "source": "SH"}	found	not found
mahaxAwmA	mahaw-AwmA	{"input": "mahaxAwmA", "status": "success", "segmentation": ["mahaw-AwmA"], "morph": [{"word": "mahaw-", "stem": "mahaw", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "AwmA", "stem": "Awman", "root": "", "phase": "Ifcv", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}, {"word": "AwmA", "stem": "Awman", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["* sg. nom.", "m. sg. nom."]}], "source": "SH"}	found	found
sacewAH	sa-cewAH	{"input": "sacewAH", "status": "success", "segmentation": ["sacewAH"], "morph": [{"word": "sacewAH", "stem": "sacewas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom.", "f. sg. nom."]}], "source": "SH"}	not found	not found
evaMviXaH	evaM-viXaH	{"input": "evaMviXaH", "status": "success", "segmentation": ["evam-viXaH"], "morph": [{"word": "evam-", "stem": "evam", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "viXaH", "stem": "viX#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "n. sg. g.", "n. sg. abl.", "f. pl. acc.", "f. pl. nom.", "f. sg. g.", "f. sg. abl."]}, {"word": "viXaH", "stem": "viXA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "viXaH", "stem": "viX#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}	not found	found
evaMviXaH	evaM-viXaH	{"input": "evaMviXaH", "status": "success", "segmentation": ["evam-viXaH"], "morph": [{"word": "evam-", "stem": "evam", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "viXaH", "stem": "viX#2", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. acc.", "m. pl. nom.", "m. sg. g.", "m. sg. abl.", "n. sg. g.", "n. sg. abl.", "f. pl. acc.", "f. pl. nom.", "f. sg. g.", "f. sg. abl."]}, {"word": "viXaH", "stem": "viXA#2", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "viXaH", "stem": "viX#2", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc.", "f. pl. voc."]}], "source": "SH"}	not found	found
asmawparamaH	asmaw-paramaH	{"input": "asmawparamaH", "status": "success", "segmentation": ["asmaw-paramaH", "asmaw-pa-ramaH"], "morph": [{"word": "asmaw-", "stem": "asmax", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#1", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "paramaH", "stem": "parama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "ramaH", "stem": "ramA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "ramaH", "stem": "rama", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	not found
samabuxXayaH	sama-buxXayaH	{"input": "samabuxXayaH", "status": "success", "segmentation": ["sama-buxXayaH"], "morph": [{"word": "sama-", "stem": "sama", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "buxXayaH", "stem": "buxXi", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. nom."]}, {"word": "buxXayaH", "stem": "buxXi", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. pl. nom."]}, {"word": "buxXayaH", "stem": "buxXi", "root": "", "phase": "Vocc", "derivational_morph": "", "inflectional_morphs": ["f. pl. voc."]}, {"word": "buxXayaH", "stem": "buxXi", "root": "", "phase": "Vocf", "derivational_morph": "", "inflectional_morphs": ["m. pl. voc."]}], "source": "SH"}	found	found
annanyena	an-anyena	{"input": "annanyena", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
AveSiwacewasAm	AveSiwa-cewasAm	{"input": "AveSiwacewasAm", "status": "success", "segmentation": ["AveSiwa-cewasAm"], "morph": [{"word": "AveSiwa-", "stem": "A-veSiwa", "root": "A-viS#1", "phase": "Iikc", "derivational_morph": "ca. pp.", "inflectional_morphs": ["iic."]}, {"word": "cewasAm", "stem": "cewas", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. pl. g.", "f. pl. g."]}, {"word": "cewasAm", "stem": "cewas", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["n. pl. g."]}], "source": "SH"}	found	found
nirahafkAraH	nir-ahafkAraH	{"input": "nirahafkAraH", "status": "success", "segmentation": ["nirahafkAraH"], "morph": [{"word": "nirahafkAraH", "stem": "nirahafkAra", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	not found	not found
xqDaniScayaH	xqDa-niScayaH	{"input": "xqDaniScayaH", "status": "success", "segmentation": ["xqDa-niScayaH"], "morph": [{"word": "xqDa-", "stem": "xqDa", "root": "xqh", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "niScayaH", "stem": "niScaya", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	not found
annapekRaH	an-apekRaH	{"input": "annapekRaH", "status": "success", "segmentation": ["anna-pa-IkRaH", "anna-pA-IkRaH"], "morph": [{"word": "anna-", "stem": "anna", "root": "", "phase": "Iicv", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#1", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pa-", "stem": "pa#2", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pA-", "stem": "pA#3", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "pA-", "stem": "pA#4", "root": "", "phase": "Iiif", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "IkRaH", "stem": "IkRa", "root": "", "phase": "Nouv", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	not found	not found
gawavyaWaH	gawa-vyaWaH	{"input": "gawavyaWaH", "status": "success", "segmentation": ["gawa-vyaWaH"], "morph": [{"word": "gawa-", "stem": "gawa", "root": "gam", "phase": "Iikc", "derivational_morph": "pp.", "inflectional_morphs": ["iic."]}, {"word": "vyaWaH", "stem": "vyaWA", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}], "source": "SH"}	found	found
anikewaH	a-nikewaH	{"input": "anikewaH", "status": "unrecognized", "error": "SH could not recognize at least on chunk / word"}	unrecognized	unrecognized
sWiramawiH	sWira-mawiH	{"input": "sWiramawiH", "status": "success", "segmentation": ["sWira-mawiH"], "morph": [{"word": "sWira-", "stem": "sWira", "root": "", "phase": "Iicc", "derivational_morph": "", "inflectional_morphs": ["iic."]}, {"word": "mawiH", "stem": "mawi", "root": "", "phase": "Ifcc", "derivational_morph": "", "inflectional_morphs": ["m. sg. nom."]}, {"word": "mawiH", "stem": "mawi", "root": "", "phase": "Nouc", "derivational_morph": "", "inflectional_morphs": ["f. sg. nom."]}], "source": "SH"}	found	found
