12.1	यः	11	यः	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,12.1.1;नित्य_सम्बन्धः,13.1	कर्ता,12.1.1;नित्य_सम्बन्धः,13.1	N1	जो	who	-	-
12.1.1	(अस्ति)	14		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,12.1;अकर्मकः.1	अभिहित_कर्ता,12.1;अकर्मकः.1	KP	(है)	is	-	-
13.1	सः	15	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,16.1.1	कर्ता,16.1.1	N1	वह	anyone	-	-
14.1	च	10	च	च{अव्य}	च{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	तथा	also	-	-
15.1	मे	16	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,16.1	षष्ठीसम्बन्धः,16.1	N6	मुझको	Mine	-	-
16.1	प्रियः	17	प्रियः	प्री{नपुं;5;एक}/प्री{नपुं;6;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1	प्रिय	very_dear	-	-
16.1.1	(अस्ति)	18		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,13.1;अकर्मकः.1	अभिहित_कर्ता,13.1;अकर्मकः.1	KP	(है)	is	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	अन्-	2	अनपेक्षः	अन्	अन्	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	आकांक्षा_से_रहित	neutral	<न-अपेक्षः>Bsmn	-
1.2	अपेक्षः	-	-	अपेक्ष{पुं;1;एक}	अपेक्ष{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1				-
2.1	शुचिः	3	शुचिर्दक्ष	शुचि{पुं;1;एक}/शुचि{स्त्री;1;एक}	शुचि{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1	बाहर-भीतर_से_शुद्ध	pure	-	-
3.1	दक्षः	4		दक्ष{पुं;1;एक}	दक्ष{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1	चतुर	expert	-	-
4.1	उदासीनः	5	उदासीनो	उदासीन{पुं;1;एक}	उदासीन{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1	पक्षपात_से_रहित	free_from_care	-	-
5.1	गत-	6	गतव्यथः	गत	गत	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	दुःखों_से_छूटा_हुआ	freed_from_all_distress	<गत-व्यथः>Bs5	-
5.2	व्यथः	-		व्यथ{पुं;1;एक}	व्यथ{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1				-
6.1	सर्व-	9	सर्वारम्भपरित्यागी	सर्व	सर्व	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	सब_आरम्भों_का_त्यागी	renouncer_of_all_endeavors	<<सर्व-आरम्भ>K1-परित्यागी>T6	-
6.2	आरम्भ-	-		आरम्भ	आरम्भ	षष्ठी-तत्पुरुषः,6.3	षष्ठी-तत्पुरुषः,6.3	CP				-
6.3	परित्यागी	-		परित्यागिन्{पुं;1;एक}	परित्यागिन्{पुं;1;एक}	समुच्चितः,8.2	समुच्चितः,8.2	N1				-
7.1	यः	1	यो	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,8.1.1;नित्यसम्बन्धः,9.1	कर्ता,8.1.1;नित्यसम्बन्धः,9.1	N1	जो_(पुरुष)	anyone	-	-
8.1	मद्-	10	मद्भक्तः	मद्	मद्	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	मेरा_भक्त	My_devotee	<अस्मत्-भक्तः>T6	-
8.2	भक्तः	-		भक्त{पुं;1;एक}	भक्त{पुं;1;एक}	विधेय_विशेषणम्,7.1	विधेय_विशेषणम्,7.1	N1				-
8.1.1	(अस्ति)	7		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,7.1;अकर्मकः.1	अभिहित_कर्ता,7.1;अकर्मकः.1	KP	(है)	is	-	-
9.1	सः	8	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,11.1.1	कर्ता,11.1.1	N1	वह	he	-	-
10.1	मे	11	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	मुझको	me	-	-
11.1	प्रियः	12	प्रियः	प्री{नपु;{5;एक}/प्री{नपुं;6;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विधेय_विशेषणम्,9.1	कर्तृसमानाविधेय_विशेषणम्धिकरणम्,9.1;विधेय_विशेषणम्,9.1	N1	प्रिय	very_dear	-	-
11.1.1	(अस्ति)	13		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,9.1;अकर्मकः.1	अभिहित_कर्ता,9.1;अकर्मकः.1	KP	(है)	is	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	यः	1	यो	यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,3.1;नित्यसम्बन्धः,13.1	कर्ता,3.1;नित्यसम्बन्धः,13.1	N1	जो	one_who	-	-
2.1	न	2	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	न	never	-	-
3.1	हृष्यति	3	हृष्यति	हृष्यत्{पुं;7;एक}/हृष्यत्{नपुं;7;एक}/हृष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;हृषँ;दिवादिः}	हृष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;हृषँ;दिवादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	हर्षित_होता_है	takes_pleasure	-	-
4.1	न	5	न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA	न	never	-	-
5.1	द्वेष्टि	6	द्वेष्टि	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	द्विष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;द्विषँ;अदादिः}	अभिहित_कर्ता,18.1	अभिहित_कर्ता,18.1	KP	द्वेष_करता_है	grieves	-	-
6.1	न	8	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	न	never	-	-
7.1	शोचति	9	शोचति	शोचत्{पुं;7;एक}/शोचत्{नपुं;7;एक}/शुच्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}	शुच्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;शुचँ;भ्वादिः}	अभिहित_कर्ता,19.1	अभिहित_कर्ता,19.1	KP	शोक_करता_है	laments	-	-
8.1	न	11	न	न{अव्य}	न{अव्य}	प्रतिषेधः,9.1	प्रतिषेधः,9.1	NA	न	never	-	-
9.1	काङ्क्षति	12	काङ्क्षति	काङ्क्षत्{पुं}{7;एक}/काङ्क्षत्{नपुं}{7;एक}/काङ्क्ष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;काक्षिँ;भ्वादिः}	काङ्क्ष्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;काक्षिँ;भ्वादिः}	अभिहित_कर्ता,20.1	अभिहित_कर्ता,20.1	KP	कामना_करता_है	desires	-	-
10.1	शुभ-	14	शुभाशुभपरित्यागी	शुभ	शुभ	इतरेतर-द्वन्द्वः,10.2	इतरेतर-द्वन्द्वः,10.2	CP	शुभ_और_अशुभ_सम्पूर्ण_कर्मों_का_त्यागी	renouncer_of_auspicious_and_inauspicious	<<शुभ-<न-शुभ>Tn>Di-परित्यागी>T6	-
10.2	अ-	-		अ	अ	नञ्-तत्पुरुषः,10.3	नञ्-तत्पुरुषः,10.3	CP				-
10.3	शुभ-	-		शुभ	शुभ	बहुव्रीहिः ,10.4	बहुव्रीहिः ,10.4	CP				-
10.4	परित्यागी	-		परित्यागिन्{पुं;1;एक}	परित्यागिन्{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1				-
11.1	भक्तिमान्	17	भक्तिमान्यः	भक्तिमत्{पुं;1;एक}	भक्तिमत्{पुं;1;एक}	विधेय_विशेषणम्,12.1	विधेय_विशेषणम्,12.1	N1	भक्तियुक्त_पुरुष	devotee	-	-
12.1	यः	13		यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,16.1;नित्यसम्बन्धः,13.1	कर्ता,16.1;नित्यसम्बन्धः,13.1	N1	जो	one_who	-	-
13.1	सः	16	स	तद्{पुं;1;एक}	तद्{पुं;1;एक}	कर्ता,17.1	कर्ता,17.1	N1	वह	he	-	-
14.1	मे	18	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1	N6	मुझको	Mine	-	-
15.1	प्रियः	19	प्रियः	प्री{नपुं;5;एक}/प्री{नपुं;6;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विधेय_विशेषणम्,13.1	विधेय_विशेषणम्,13.1	N1	प्रिय	dear	-	-
16.1	(अस्ति)	20		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,12.1	अभिहित_कर्ता,12.1	KP	(है)	is	-	-
17.1	(अस्ति)	15		(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,13.1	अभिहित_कर्ता,13.1	KP	(है)	is	-	-
18.1	(यः)	10		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,5.1;नित्यसम्बन्धः,13.1	कर्ता,5.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
19.1	(यः)	7		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,7.1;नित्यसम्बन्धः,13.1	कर्ता,7.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
20.1	(यः)	4		(यद्{पुं;1;एक})	(यद्{पुं;1;एक})	कर्ता,9.1;नित्यसम्बन्धः,13.1	कर्ता,9.1;नित्यसम्बन्धः,13.1	N1	(जो)	one_who	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	समः		समः	सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक}	सम{पुं;1;एक}	विधेय_विशेषणम्,10.2	विशेषणम्,10.2#विशेषणम्,9.1#क्रियाविशेषणम्,7.2#विधेय_विशेषणम्,10.2	N1	समान	समान
2.1	शत्रौ		शत्रौ	शत्रु{पुं;7;एक}	शत्रु{पुं;7;एक}	समुच्चितः,11.1	विषयाधिकरणम्,9.1#समुच्चितः,4.1#अधिकरणम्,7.2#समुच्चितः,11.1	N7	शत्रु_में	शत्रु_में
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चितः,5.1#सम्बन्धः,2.1#समुच्चय_द्योतकः,11.1	NA	और	और
4.1	मित्रे		मित्रे	मित्र{पुं;7;एक}/मित्र{नपुं;7;एक}	मित्र{पुं;7;एक}	समुच्चितः,11.1	विषयाधिकरणम्,9.1#अधिकरणम्,7.2#समुच्चितः,11.1	N7	सूर्य_में	सूर्य_में
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.1	समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1#समुच्चय_द्योतकः,11.1	NA	और	और
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,7.2	समुच्चय_द्योतकः,5.1#क्रियाविशेषणम्,7.2#सम्बन्धः,7.2	NA	और	और
7.1	मान-		मानापमानयोः	मान(मा1;ल्युट्;अदादिः)}/मान(मा2{ल्युट्;जुहोत्यादिः)}/मान(मि1{ल्युट्;स्वादिः)}/मान(मी2{ल्युट्;क्र्यादिः)	मान(मा1;ल्युट्;अदादिः)	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP		
7.2	अपमानयोः		--	अपमान{नपुं;6;द्वि(अप_मा1;ल्युट्;अदादिः)}/अपमान{नपुं;7;द्वि(अप_मा1;ल्युट्;अदादिः)}/अपमान{नपुं;6;द्वि(अप_मे1;ल्युट्;भ्वादिः)}/अपमान{नपुं;7;द्वि(अप_मे1;ल्युट्;भ्वादिः)}/अपमाना{स्त्री;6;द्वि}/अपमाना{स्त्री;7;द्वि}	अपमान{नपुं;6;द्वि(अप_मा1;ल्युट्;अदादिः)}	विषयाधिकरणम्,11.1	विषयाधिकरणम्,9.1#तुलना_बिन्दुः,9.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,2.1#विषयाधिकरणम्,11.1	N6	अपमानों_का	अपमानों_का
8.1	शीत-		शीतोष्णसुखदुःखेषु	शीत	शीत	इतरेतर-द्वन्द्वः,8.2	इतरेतर-द्वन्द्वः,8.2	CP	शीत-	शीत-
8.2	उष्ण-		--	उष्ण	उष्ण	इतरेतर-द्वन्द्वः,8.3	इतरेतर-द्वन्द्वः,8.3	CP	उष्ण-	उष्ण-
8.3	सुख-		--	सुख	सुख	इतरेतर-द्वन्द्वः,8.4	इतरेतर-द्वन्द्वः,8.4	CP	सुख-	सुख-
8.4	दुःखेषु		--	दुःख{नपुं;7;बहु}/दुःख{पुं;7;बहु}	दुःख{नपुं;7;बहु}	विषयाधिकरणम्,11.1	विषयाधिकरणम्,9.1#विषयाधिकरणम्,11.1	N7	दुःखों_में	दुःखों_में
9.1	समः		समः	सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक}	सम{पुं;1;एक}	विधेय_विशेषणम्,10.2	विशेषणम्,10.2#क्रियाविशेषणम्,7.2#विधेय_विशेषणम्,10.2	N1	समान	समान
10.1	सङ्ग-		सङ्गविवर्जितः	सङ्ग	सङ्ग	तॄतीया-तत्पुरुषः,10.2	तॄतीया-तत्पुरुषः,10.2	CP	सङ्ग-	सङ्ग-
10.2	विवर्जितः		--	विवर्जित{पुं;1;एक}	विवर्जित{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	परित्यक्त	परित्यक्त
11.1	(भवति)		.	भू{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवत्{सर्व;पुं;7; एक}/भू1{शतृ;लट्; भू भ्वादिः(भवत्;ना;पुं;7;एक)}/भू1{शतृ;लट्;भू;भ्वादिः(भवत्;ना; नपुं;7;एक)}	भू{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः} 	अभिहित_कर्ता,10.2	अभिहित_कर्ता,10.2	KP	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color	hindi_meaning	english_meaning	samAsa	prayoga
1.1	तुल्य-	1	तुल्यनिन्दास्तुतिर्मौनी	तुल्य	तुल्य	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	निन्दा-स्तुति_को_समान_समझनेवाला	equal_in_defamation_and_repute	<तुल्य-<निन्दा-स्तुतिः>Di>Bs6	-
1.2	निन्दा-	-	-	निन्दा	निन्दा	इतरेतर-द्वन्द्वः,1.3	इतरेतर-द्वन्द्वः,1.3	CP				-
1.3	स्तुतिः	-	-	स्तुति{स्त्री;1;एक}	स्तुति{स्त्री;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
2.1	मौनी	2		मौनिन्{पुं;1;एक}	बहुव्रीहिः,1.2	विशेषणम्,11.1	विशेषणम्,11.1	N1	मननशील	silent	-	-
3.1	सन्तुष्टः	5	सन्तुष्टो	सन्तुष्ट{पुं;1;एक}/सम्_तुष्1{कृत्_प्रत्ययः:क्त;वचँ;दीवादिः(सन्तुष्ट;पुं;1;एक)}	सम्_तुष्1{कृत्_प्रत्ययः:क्त;वचँ;दीवादिः(सन्तुष्ट;पुं;1;एक)}	विशेषणम्,11.1	विशेषणम्,11.1	N1	सदा_ही_संतुष्ट	satisfied	-	-
4.1	येन	3	येन	येन{अव्य}/यद्{पुं;3;एक}/यद्{नपुं;3;एक}	यद्{पुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N3	जिस	somehow	-	-
5.1	केनचित्	4	केनचित्	केनचित्{अव्य}/किञ्चित्{पुं;3;एक}/किञ्चित्{नपुं;3;एक}	किञ्चित्{पुं;3;एक}	हेतुः,3.1	हेतुः,3.1	N3	किसी_प्रकार_से	or_other_if	-	-
6.1	अ-	6	अनिकेतः	अ	अ	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	रहने_के_स्थान_में_ममता_और_आसक्ति_से_रहित	having_no_residence	<न-निकेतः>Bsmn	-
6.2	निकेतः	-	-			विशेषणम्,11.1	विशेषणम्,11.1	N1				-
7.1	स्थिर-	7	स्थिरमतिर्भक्तिमान्मे	स्थिर	स्थिर	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	स्थिरबुद्धि	fixed_determination	<स्थिर-मतिः>Bs6	-
7.2	मतिः	-	-	मति{स्त्री;1;एक}	मति{स्त्री;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1				-
8.1	भक्तिमान्	8		भक्तिमत्{पुं;1;एक}	भक्तिमत्{पुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	भक्तिमान्	engaged_in_devotion	-	-
9.1	मे	10		अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,10.1	षष्ठीसम्बन्धः,10.1	N6	मुझको	my	-	-
10.1	प्रियः	11	प्रियो	प्री{नपुं;5;एक}/प्री{नपुं;6;एक}/प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विधेय_विशेषणम्,11.1	विधेय_विशेषणम्,11.1	N1	प्रिय	dear	-	-
11.1	नरः	9	नरः	नृ{पुं;1;बहु}/नर{पुं;1;एक}	नर{पुं॑;1;एक}	कर्ता,11.1.1	कर्ता,11.1.1	N1	पुरुष	a_man	-	-
11.1.1	(अस्ति)	12	(0)	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11.1;अकर्मकः.1	अभिहित_कर्ता,11.1;अकर्मकः.1	KP	(है)	is	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	ये	2	ये	यद्{पुं;1;बहु}/यद्{स्त्री;1;द्वि}/यद्{स्त्री;2;द्वि}/यद्{नपुं;1;द्वि}/यद्{नपुं;2;द्वि}	यद्{पुं;1;बहु}	विशेषणम्,10.1;नित्यसम्बन्धः,11.1	विशेषणम्,10.1;नित्यसम्बन्धः,11.1	N1	जो	one_who	-	-
2.1	तु	1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	परंतु	but	-	-
3.1	धर्म्य-	8	धर्म्यामृतमिदं	धर्म्य	धर्म्य	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	धर्ममय_अमृत_का	of_religious_nectar	<धर्म्य-अमृतम्>K1	-
3.2	अमृतम्	-		अमृत{नपुं;2;एक}	अमृत{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2				-
4.1	इदम्	5		इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;2;एक}	विशेेषणम्,3.2	विशेेषणम्,3.2	N2	इस	this	-	-
5.1	यथा	6	यथोक्तं	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	जैसे	as	-	-
6.1	उक्तम्	7		उक्त{पुं;2;एक}/उक्त{नपुं;1;एक}/उक्त{नपुं;2;एक}/वच्1{कृत्_प्रत्ययः:क्त;वचँ;अदादिः(उक्त;नपुं;2;एक)}	प्रिय{पुं}{1;बहु}	विशेषणम्,3.2	विशेषणम्,3.2	N2	कहे_हुए	said	-	-
7.1	पर्युपासते	9	पर्युपासते	परि_उप_आस्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;परि_उप_आसँ;अदादिः}	परि_उप_आस्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;परि_उप_आसँ;अदादिः}	अभिहित_कर्ता,10.1;सकर्मकः.1	अभिहित_कर्ता,10.1;सकर्मकः.1	KP	उपासना_करते_हैं	completely_engage	-	-
8.1	श्रद्दधानाः	3	श्रद्दधाना	श्रद्दधान{पुं;1;बहु}	श्रद्दधान{पुं;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1	श्रद्धायुक्त_पुरुष	with_faith	-	-
9.1	मत्-	4	मत्परमा	मत्	मत्	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	मेरे_परायण_होकर	taking_the_Supreme_Lord_as_everything	<अस्मत्-परमाः>Bs6	-
9.2	परमाः	-		परम{पुं;1;बहु}	परम{पुं;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-
10.1	भक्ताः	11	भक्तास्तेऽतीव	भक्त{पुं;1;बहु}/भक्ता{स्त्री;1;बहु}/भक्ता{स्त्री;2;बहु}	भक्त{पुं;1;बहु}	कर्ता,7.1	कर्ता,7.1	N1	भक्त	devotees	-	-
11.1	ते	10		तद्{पुं;1;बहु}	तद्{पुं;1;बहु}	कर्ता,14.1.1	कर्ता,14.1.1	N1	वे	such_persons	-	-
12.1	अतीव	13		अतीव{अव्य}	अतीव{अव्य}	तीव्रतादर्शी,14.1	तीव्रतादर्शी,14.1	NA	अतिशय	very,_very	-	-
13.1	मे	12	मे	अस्मद्{सर्व;अ;6;एक}	अस्मद्{सर्व;अ;6;एक}	षष्ठीसम्बन्धः,14.1	षष्ठीसम्बन्धः,14.1	N6	मुझको	me	-	-
14.1	प्रियाः	14	प्रियाः	प्रिय{पुं;1;बहु}/प्रिया{स्त्री;1;बहु}/प्रिया{स्त्री;2;बहु}/पृ1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;पृ;स्वादिः}/पॄ1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;पॄ;जुहोत्यादिः}	प्रिय{पुं;1;बहु}	विधेय_विशेषणम्,11.1	विधेय_विशेषणम्,11.1	N1	प्रिय	dear	-	-
14.1.1	(सन्ति)	15		(सत्{नपुं;1;बहु}/सत्{नपुं;2;बहु}/अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	(अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;असँ;अदादिः})	अभिहित_कर्ता,11.1;अकर्मकः.1	अभिहित_कर्ता,11.1;अकर्मकः.1	KP	(हैं)	are	-	-
index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	english_meaning	samAsa	prayoga
1.1	इदम्	2	इदं	इदम्{नपुं;1;एक}/इदम्{नपुं;2;एक}	इदम्{नपुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	यह	this	-	-
2.1	शरीरम्	3	शरीरं	शरीर{नपुं;1;एक}/शरीर{नपुं;2;एक}	शरीर{नपुं;1;एक}	कर्ता,6.1	कर्ता,6.2;कर्ता,6.1	N1	शरीर	body	-	-
3.1	कौन्तेय	1	कौन्तेय	कौन्तेय{पुं;8;एक}	कौन्तेय{पुं;8;एक}	सम्बोध्यः,6.1	सम्बोध्यः,6.1	N8	हे_अर्जुन	O_son_of_Kunti	-	-
4.1	क्षेत्रम्	4	क्षेत्रमित्यभिधीयते	क्षेत्र{नपुं;1;एक}/क्षेत्र{नपुं;2;एक}	क्षेत्र{नपुं;1;एक}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1	N1	क्षेत्र	the_field	-	-
5.1	इति	5		इति{अव्य}	इति{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	इस_(नाम_से)	thus	-	-
6.1	अभिधीयते	6		अभि_धा1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अभि_डुधाञ्;जुहोत्यादिः}	अभि_धा1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अभि_डुधाञ्;जुहोत्यादिः}	अभिहित_कर्म,2.1;सकर्मकः.1	अभिहित_कर्म,2.1;सकर्मकः.1	KP	कहा_जाता_है	is_called	-	-
7.1	एतत्	7	एतद्यो	एतद्{नपुं;1;एक}/एतद्{नपुं;2;एक}	एतद्{नपुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	यह	all_this	-	-
8.1	यः	8		यद्{पुं;1;एक}	यद्{पुं;1;एक}	कर्ता,9.1;नित्यसम्बन्धः,10.1	कर्ता,9.1;नित्यसम्बन्धः,10.1	N1	जो	anyone	-	-
9.1	वेत्ति	9	वेत्ति	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;अदादिः}	विद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;विदँ;अदादिः}	अभिहित_कर्ता,8.1;सकर्मकः.1	अभिहित_कर्ता,8.1;सकर्मकः.1	KP	जानता_है	knows	-	-
10.1	तम्	10	तं	तद्{पुं;2;एक}	तद्{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	उसको	he	-	-
11.1	प्राहुः	14		(प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः})	(प्र_ब्रू1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;प्र_ब्रूञ्;अदादिः})	अभिहित_कर्ता,14.1;सकर्मकः.1	अभिहित_कर्ता,14.1;सकर्मकः.1	KP	(कहते_हैं)	is_called	-	-
12.1	क्षेत्र-	11	क्षेत्रज्ञ	क्षेत्र	क्षेत्र	उपपद-तत्पुरुषः,12.2	उपपद-तत्पुरुषः,12.2	CP	क्षेत्रज्ञ	knower_of_the_body	<क्षेत्र-ज्ञः>U	-
12.2	ज्ञः	-	-	ज्ञ{पुं;1;एक}	ज्ञ{पुं;1;एक}	विधेय_विशेषणम्,14.2	विधेय_विशेषणम्,14.2	N1				-
13.1	इति	12	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,12.2	सम्बन्धः,12.2	NA	इस_(नाम_से)	thus	-	-
14.1	तत्-	13	तद्विदः	तद्	तद्	उपपद-तत्पुरुषः,14.2	उपपद-तत्पुरुषः,14.2	CP	ज्ञानीजन	one_who_knows	<तत्-विदः>U	-
